id,lon,lat,name,type,category
279,23.74739,37.97709,"PGN ""EYAGGELISMOS""",NOSOKOMEIO,Hospitals
280,23.7592,37.98403,"PGN ""IPPOKRATEIO""",NOSOKOMEIO,Hospitals
281,23.80927,38.06602,PGN 'KAT',NOSOKOMEIO,Hospitals
282,23.76428,37.98398,"PGN ""LAÚKO""",NOSOKOMEIO,Hospitals
283,23.8198,38.05155,"PGN ""SISMANOGLEIO""",NOSOKOMEIO,Hospitals
284,23.75476,37.98059,"PGN ATHINÏN ""ALECHANDRA""",NOSOKOMEIO,Hospitals
285,23.76801,37.99182,"PGN ATHINÏN ""KORGIALENEIO MPENAKEIO EES""",NOSOKOMEIO,Hospitals
286,23.77221,37.84659,"PGN BOYLAS ""ASKLIPIEIO""",NOSOKOMEIO,Hospitals
287,23.53156,38.07058,"PGN ELEYSINAS ""THRIASEIO""",NOSOKOMEIO,Hospitals
288,23.75882,38.03587,KÏNSTANTOPOYLEIO GENIKO NOSOKOMEIO NEAS IÏNIAS,NOSOKOMEIO,Hospitals
289,23.66246,37.97319,"PGN NIKAIAS ""AG. PANTELEIMÏN""",NOSOKOMEIO,Hospitals
290,23.78299,37.9978,"PGN NOSIMATÏN THÏRAKOS ""SÏTIRIA""",NOSOKOMEIO,Hospitals
291,23.76785,37.98439,"PGN PAIDÏN ""AG. SOFIA""",NOSOKOMEIO,Hospitals
292,23.76785,37.98439,"PGN PAIDÏN ""AGLAÚA KYRIAKOY""",NOSOKOMEIO,Hospitals
293,23.64576,37.93487,PGN PEIRAIA 'TZANEIO',NOSOKOMEIO,Hospitals
294,23.77435,37.99422,PERIFEREIA ATTIKIS,PERIFEREIA,Public administration buildings
295,23.66548,38.01559,PANEPISTIMIAKO GENIKO NOSOKOMEIO ATTIKON (PPGN DYTIKIS ATTIKIS),NOSOKOMEIO,Hospitals
296,23.75981,37.98522,SEKKA,EKKA,Oher public buildings
297,23.66531,37.94759,"PSYCHIATRIKO ATTIKIS ""DAFNI""",NOSOKOMEIO,Hospitals
298,23.66518,37.999,"PSYCHIATRIKO ATTIKIS ""DROMOKAÚTEIO""",NOSOKOMEIO,Hospitals
299,23.69776,37.94234,ÏNASEIO KARDIOCHEIROYRGIKO KENTRO,NOSOKOMEIO,Hospitals
300,25.13853,35.32916,D.A. KRITIS,DIA×EIRISTIKI AR×I,Oher public buildings
301,24.99913,35.13346,DIMOS AG. BARBARAS,DIMOS,Public administration buildings
302,25.71597,35.18763,DIMOS AG. NIKOLAOY,DIMOS,Public administration buildings
303,24.01881,35.51624,DIMOS AKRÏTIRIOY,DIMOS,Public administration buildings
304,23.79837,35.31076,DIMOS ANAT. SELINOY,DIMOS,Public administration buildings
305,24.88093,35.29105,DIMOS ANÏGEIÏN,DIMOS,Public administration buildings
306,24.56026,35.35747,DIMOS ARKADIOY,DIMOS,Public administration buildings
307,24.17437,35.45176,DIMOS ARMENÏN,DIMOS,Public administration buildings
308,25.16972,35.25028,DIMOS ARCHANÏN,DIMOS,Public administration buildings
309,25.2,35,DIMOS ASTEROYSIÏN,DIMOS,Public administration buildings
310,24.17492,35.39349,DIMOS BAMOY,DIMOS,Public administration buildings
311,25.41002,35.05385,DIMOS BIANNOY,DIMOS,Public administration buildings
312,23.80056,35.46708,DIMOS BOYKOLIÏN,DIMOS,Public administration buildings
313,24.69944,35.37028,DIMOS GEROPOTAMOY,DIMOS,Public administration buildings
314,24.28845,35.34676,DIMOS GEÏRGIOYPOLEÏS,DIMOS,Public administration buildings
315,24.98728,35.19088,DIMOS GORGOLAINIS,DIMOS,Public administration buildings
316,24.80927,35.24012,DIMOS GORTYNOS,DIMOS,Public administration buildings
317,25.17627,35.34135,DIMOS GOYBÏN,DIMOS,Public administration buildings
318,24.01253,35.48277,DIMOS EL. BENIZELOY,DIMOS,Public administration buildings
319,25.13853,35.32916,DIMOS EPISKOPIS,DIMOS,Public administration buildings
320,24.90467,35.13057,DIMOS ZAROY,DIMOS,Public administration buildings
321,25.13185,35.33659,DIMOS IRAKLEIOY,DIMOS,Public administration buildings
322,23.98446,35.40532,DIMOS THERISOY,DIMOS,Public administration buildings
323,25.28333,35.18333,DIMOS THRAPSANOY,DIMOS,Public administration buildings
324,25.74048,35.01026,DIMOS IERAPETRAS,DIMOS,Public administration buildings
325,23.58475,35.36527,DIMOS INNACHÏRIOY,DIMOS,Public administration buildings
326,26.25,35.2,DIMOS ITANOY,DIMOS,Public administration buildings
327,23.72758,35.33574,DIMOS KANTANOY,DIMOS,Public administration buildings
328,25.35,35.2,DIMOS KASTELLIOY IRAKLEIOY,DIMOS,Public administration buildings
329,23.661,35.49289,DIMOS KISSAMOY,DIMOS,Public administration buildings
330,23.76073,35.52837,DIMOS KOLYMBARIOY,DIMOS,Public administration buildings
331,24.78879,35.34434,DIMOS KOYLOYKÏNA,DIMOS,Public administration buildings
332,24.71667,35.21667,DIMOS KOYRITÏN,DIMOS,Public administration buildings
333,25.07032,34.99725,DIMOS KOFINA,DIMOS,Public administration buildings
334,24.98278,35.23056,DIMOS KROYSÏNA,DIMOS,Public administration buildings
335,24.20053,35.37759,DIMOS KRYONERIDAS,DIMOS,Public administration buildings
336,24.76812,35.34284,DIMOS LAPPAIÏN,DIMOS,Public administration buildings
337,26.09849,35.08143,DIMOS LEYKIS,DIMOS,Public administration buildings
338,26.0151,35.02155,DIMOS MAKRY GIALOY,DIMOS,Public administration buildings
339,25.46151,35.27083,DIMOS MALIÏN,DIMOS,Public administration buildings
340,23.9121,35.45421,DIMOS MOYSOYRÏN,DIMOS,Public administration buildings
341,23.69129,35.49671,DIMOS MYTHIMNIS,DIMOS,Public administration buildings
342,25.15741,35.34245,DIMOS N. ALIKARNASSOY,DIMOS,Public administration buildings
343,25.19278,35.21778,DIMOS N. KAZANTZAKI,DIMOS,Public administration buildings
344,23.97372,35.5025,DIMOS N. KYDÏNIAS,DIMOS,Public administration buildings
345,25.60738,35.2554,DIMOS NEAPOLEÏS,DIMOS,Public administration buildings
346,24.41463,35.3183,DIMOS NIK. FÏKA,DIMOS,Public administration buildings
347,23.68225,35.23057,DIMOS PELEKANOY,DIMOS,Public administration buildings
348,23.88516,35.52117,DIMOS PLATANIA,DIMOS,Public administration buildings
349,24.47473,35.36687,DIMOS RETHYMNOY,DIMOS,Public administration buildings
350,24.94985,35.13279,DIMOS ROYBA,DIMOS,Public administration buildings
351,26.10809,35.20468,DIMOS SITEIAS,DIMOS,Public administration buildings
352,24.63333,35.23333,DIMOS SIBRITOY,DIMOS,Public administration buildings
353,24.06664,35.47676,DIMOS SOYDAS,DIMOS,Public administration buildings
354,24.13657,35.20119,DIMOS SFAKIÏN,DIMOS,Public administration buildings
355,25.13853,35.32916,DIMOS TEMENOYS,DIMOS,Public administration buildings
356,25.01595,35.29606,DIMOS TYLISOY,DIMOS,Public administration buildings
357,24.39187,35.20092,DIMOS FOINIKA,DIMOS,Public administration buildings
358,24.19771,35.40868,DIMOS FRE,DIMOS,Public administration buildings
359,24.01918,35.51249,DIMOS CHANIÏN,DIMOS,Public administration buildings
360,25.37179,35.30795,DIMOS CHERSONISOY,DIMOS,Public administration buildings
361,25.12964,35.3349,7I YPE KRITIS,YPE,Hospitals
362,24.04884,35.49537,THERAPEYTIRIO PSYCHIKÏN PATHISEÏN CHANIÏN,NOSOKOMEIO,Hospitals
363,25.71725,35.18918,THCHP LASITHIOY,NOSOKOMEIO,Hospitals
364,24.01881,35.51624,THCHP CHANIÏN,NOSOKOMEIO,Hospitals
365,24.47473,35.36687,IDRYMA KOINÏNIKIS PRONOIAS MYSSIRI RETHYMNOY,FOREAS YGEIAS,Oher public buildings
366,25.7148,35.18919,KEP DIMOY AG. NIKOLAOY,KEP,Oher public buildings
367,25.13185,35.33659,KEP DIMOY IRAKLEIOY,KEP,Oher public buildings
368,25.74011,35.0104,KEP DIMOY IERAPETRAS,KEP,Oher public buildings
369,24.83385,34.94011,KEP DIMOY MOIRÏN,KEP,Oher public buildings
370,25.15741,35.34245,KEP DIMOY NEAS ALIKARNASSOY,KEP,Oher public buildings
371,24.47473,35.36687,KEP RETHYMNOY,KEP,Oher public buildings
372,26.10636,35.2078,KEP DIMOY SITEIAS,KEP,Oher public buildings
373,24.01918,35.51249,KEP CHANIÏN,KEP,Oher public buildings
374,24.47473,35.36687,KEKYKAMEA RETHYMNOY,FOREAS YGEIAS,Oher public buildings
375,24.02474,35.50697,KENTRO APOKATASTASIS PAIDIÏN KAI NEÏN KRITIS & KENTRO PAIDIKIS MERIMNAS CHANIÏN (SYSTEGAZONTAI),FOREAS YGEIAS,Oher public buildings
376,24.86667,35.01667,KENTRO PERITHALPSIS PAIDÏN ? POMPIA IRAKLEIOY,FOREAS YGEIAS,Oher public buildings
377,24.63433,35.25444,KENTRO YGEIAS AGIAS FÏTEINIS,KENTRO YGEIAS,Oher public buildings
378,23.72758,35.33574,KENTRO YGEIAS KANDANOY,KENTRO YGEIAS,Oher public buildings
379,24.53425,35.21947,KENTRO YGEIAS SPILIOY,KENTRO YGEIAS,Oher public buildings
380,25.02287,35.13151,KENTRO YGEIAS AGIAS BARBARAS,KENTRO YGEIAS,Oher public buildings
381,24.88093,35.29105,KENTRO YGEIAS ANÏGEIÏN,KENTRO YGEIAS,Oher public buildings
382,25.26532,35.14709,KENTRO YGEIAS ARKALOCHÏRIOY,KENTRO YGEIAS,Oher public buildings
383,24.19771,35.40868,KENTRO YGEIAS BAMOY,KENTRO YGEIAS,Oher public buildings
384,25.41002,35.05385,KENTRO YGEIAS BIANNOY,KENTRO YGEIAS,Oher public buildings
385,23.65558,35.49414,KENTRO YGEIAS KISSAMOY,KENTRO YGEIAS,Oher public buildings
386,24.83385,34.94011,KENTRO YGEIAS MOIRÏN,KENTRO YGEIAS,Oher public buildings
387,24.69054,35.369,KENTRO YGEIAS PERAMATOS,KENTRO YGEIAS,Oher public buildings
388,24.03318,35.51344,KPSY CHANIÏN,KENTRO YGEIAS,Oher public buildings
389,25.12964,35.3349,KPSY IRAKLEIOY,KENTRO YGEIAS,Oher public buildings
390,25.71725,35.18918,NGN AG. NIKOLAOY,NOSOKOMEIO,Hospitals
391,24.47473,35.36687,NGN RETHYMNOY,NOSOKOMEIO,Hospitals
392,24.01287,35.48373,"NGN CHANIÏN ""AG. GEÏRGIOS""",NOSOKOMEIO,Hospitals
393,25.7423,35.01313,NGN-KENTRO YGEIAS IERAPETRAS,NOSOKOMEIO,Hospitals
394,26.10636,35.2078,NGN-KENTRO YGEIAS SITEIAS,NOSOKOMEIO,Hospitals
395,25.13686,35.33775,NOMARCHIAKI AYTODIOIKISI IRAKLEIOY,NOMAR×IA,Public administration buildings
396,25.71805,35.18905,NOMARCHIAKI AYTODIOIKISI LASITHIOY,NOMAR×IA,Public administration buildings
397,24.47014,35.36997,NOMARCHIAKI AYTODIOIKISI RETHYMNOY,NOMAR×IA,Public administration buildings
398,24.03034,35.51018,NOMARCHIAKI AYTODIOIKISI CHANIÏN,NOMAR×IA,Public administration buildings
399,25.15334,35.29843,"PGN IRAKLEIOY""BENIZELEIO/PANANEIO""",NOSOKOMEIO,Hospitals
400,25.13185,35.33659,PERIFEREIA KRITIS,PERIFEREIA,Public administration buildings
401,25.0834,35.30486,PPGN IRAKLEIOY,NOSOKOMEIO,Hospitals
402,21.82431,39.07421,SG AG. NIKOLAOY,STRATOLOGIKO GRAFEIO,Oher public buildings
403,25.15705,35.33156,SG IRAKLEIOY,STRATOLOGIKO GRAFEIO,Oher public buildings
404,24.47473,35.36687,SG RETHYMNOY,STRATOLOGIKO GRAFEIO,Oher public buildings
405,24.01881,35.51624,SG CHANIÏN,STRATOLOGIKO GRAFEIO,Oher public buildings
406,22.41993,39.6321,5I DIEYTHYNSI STRATOLOGIAS,STRATOLOGIKO GRAFEIO,Oher public buildings
407,26.2659,37.62971,GENIKO NOMARCHIAKO NOSOKOMEIO KENTRO YGEIAS IKARIAS,NOSOKOMEIO,Hospitals
408,22.42254,39.64248,"GENIKO PERIFEREIAKO NOSOKOMEIO LARISAS ""KOYTLIMPANEIO & TRIANTAFYLLEIO",NOSOKOMEIO,Hospitals
409,25.40553,41.11887,D.A. ANAT. MAK. & THRAKIS,DIA×EIRISTIKI AR×I,Oher public buildings
410,26.55537,39.10789,D.A. BOREIOY AIGAIOY,DIA×EIRISTIKI AR×I,Oher public buildings
411,21.7931,40.29862,D.A. DYT. MAK.,DIA×EIRISTIKI AR×I,Oher public buildings
412,22.43778,39.65798,D.A. THESSALIAS,DIA×EIRISTIKI AR×I,Oher public buildings
413,22.43335,38.8999,D.A. STEREAS ELLADAS,DIA×EIRISTIKI AR×I,Oher public buildings
414,24.95098,40.98176,DIMOS ABDIRÏN,DIMOS,Public administration buildings
415,21.40694,40.53972,DIMOS AG. ANARGYRÏN,DIMOS,Public administration buildings
416,22.27417,39.23944,DIMOS AG. GEÏRGIOY TYMFRISTOY,DIMOS,Public administration buildings
417,26.21639,37.63278,DIMOS AG. KIRYKOY,DIMOS,Public administration buildings
418,22.85682,38.75921,DIMOS AG. KÏNSTANTINOY,DIMOS,Public administration buildings
419,26.13173,38.31266,DIMOS AG. MINA,DIMOS,Public administration buildings
420,21.69384,40.51544,DIMOS AG. PARASKEYIS,DIMOS,Public administration buildings
421,26.27285,39.2486,DIMOS AG. PARASKEYIS,DIMOS,Public administration buildings
422,22.75542,39.71889,DIMOS AGIAS,DIMOS,Public administration buildings
423,26.37262,39.08286,DIMOS AGIASOY,DIMOS,Public administration buildings
424,21.61838,39.18076,DIMOS AGRAFÏN,DIMOS,Public administration buildings
425,23.01249,39.34058,DIMOS AGRIAS,DIMOS,Public administration buildings
426,21.50507,40.62203,DIMOS AETOY,DIMOS,Public administration buildings
427,21.82089,40.16514,DIMOS AIANIS,DIMOS,Public administration buildings
428,25.42597,41.1509,DIMOS AIGEIROY,DIMOS,Public administration buildings
429,22.54346,40.49984,DIMOS AIGINIOY,DIMOS,Public administration buildings
430,23.04884,38.8571,DIMOS AIDIPSOY,DIMOS,Public administration buildings
431,21.62044,39.45868,DIMOS AITHIKÏN,DIMOS,Public administration buildings
432,22.89358,39.35772,DIMOS AISÏNIAS,DIMOS,Public administration buildings
433,23.21997,38.45766,DIMOS AKRAIFNIAS,DIMOS,Public administration buildings
434,20.98676,40.48772,DIMOS AKRITÏN,DIMOS,Public administration buildings
435,22.4434,40.62838,DIMOS ALECHANDREIAS,DIMOS,Public administration buildings
436,25.87318,40.84881,DIMOS ALECHANDROYPOLIS,DIMOS,Public administration buildings
437,21.15549,40.50937,DIMOS MESOPOTAMIAS,DIMOS,Public administration buildings
438,23.09915,38.3726,DIMOS ALIARTOY,DIMOS,Public administration buildings
439,23.92593,41.01312,DIMOS ALISTRATIS,DIMOS,Public administration buildings
440,22.75943,39.18276,DIMOS ALMYROY,DIMOS,Public administration buildings
441,23.84428,39.14897,DIMOS ALONNISOY,DIMOS,Public administration buildings
442,25.92686,38.48405,DIMOS AMANIS,DIMOS,Public administration buildings
443,22.36954,39.75195,DIMOS AMPELÏNA,DIMOS,Public administration buildings
444,21.68333,40.68333,DIMOS AMYNTAIOY,DIMOS,Public administration buildings
445,22.59603,38.64858,DIMOS AMFIKLEIAS,DIMOS,Public administration buildings
446,23.9729,40.92198,DIMOS AMFIPOLIS,DIMOS,Public administration buildings
447,22.37841,38.52733,DIMOS AMFISSHS,DIMOS,Public administration buildings
448,22.56068,40.05863,DIMOS ANAT. OLYMPOY,DIMOS,Public administration buildings
449,22.12939,40.63366,DIMOS ANTHEMIÏN,DIMOS,Public administration buildings
450,23.28333,40.46667,DIMOS ANTHEMOYNTA,DIMOS,Public administration buildings
451,23.5476,38.48402,DIMOS ANTHIDONOS,DIMOS,Public administration buildings
452,21.96801,39.94298,DIMOS ANTICHASIÏN,DIMOS,Public administration buildings
453,22.54046,40.9854,DIMOS ACHIOYPOLIS,DIMOS,Public administration buildings
454,21.50998,39.10266,DIMOS APERANTIÏN,DIMOS,Public administration buildings
455,22.59603,38.489,DIMOS ARACHÏBIS,DIMOS,Public administration buildings
456,23.21939,39.22597,DIMOS ARGALASTIS,DIMOS,Public administration buildings
457,21.49608,39.32894,DIMOS ARGITHEAS,DIMOS,Public administration buildings
458,22.06318,40.97312,DIMOS ARIDAIAS,DIMOS,Public administration buildings
459,22.65336,39.52278,DIMOS ARMENIOY,DIMOS,Public administration buildings
460,23.59249,40.4873,DIMOS ARNAIAS,DIMOS,Public administration buildings
461,22.03983,39.36099,DIMOS ARNIS,DIMOS,Public administration buildings
462,25.69889,41.0274,DIMOS ARRIANÏN,DIMOS,Public administration buildings
463,23.05177,39.32728,DIMOS ARTEMIDOS,DIMOS,Public administration buildings
464,23.22743,39.0092,DIMOS ARTEMISIOY,DIMOS,Public administration buildings
465,21.45144,39.15344,DIMOS ASPROPOTAMOY,DIMOS,Public administration buildings
466,22.99489,38.65466,DIMOS ATALANTIS,DIMOS,Public administration buildings
467,25.22648,39.94727,DIMOS ATSIKIS,DIMOS,Public administration buildings
468,23.60655,38.40728,DIMOS AYLIDOS,DIMOS,Public administration buildings
469,24.13333,38.5,DIMOS AYLÏNOS,DIMOS,Public administration buildings
470,23.217,39.3065,DIMOS AFETÏN,DIMOS,Public administration buildings
471,23.50035,40.90792,DIMOS ACHINOY,DIMOS,Public administration buildings
472,23.16798,38.33155,DIMOS BAGIÏN,DIMOS,Public administration buildings
473,26.97491,37.75902,DIMOS BATHEOS,DIMOS,Public administration buildings
474,22.06,38.54972,DIMOS BARDOYSIÏN,DIMOS,Public administration buildings
475,21.64015,39.69606,DIMOS BASILIKIS,DIMOS,Public administration buildings
476,21.83642,40.79496,DIMOS BEGORITIDOS,DIMOS,Public administration buildings
477,22.03366,40.24268,DIMOS BELBENTOY,DIMOS,Public administration buildings
478,21.49468,40.16803,DIMOS BENTZIOY,DIMOS,Public administration buildings
479,22.31771,40.48609,DIMOS BERGINAS,DIMOS,Public administration buildings
480,22.20408,40.52288,DIMOS BEROIAS,DIMOS,Public administration buildings
481,21.68667,38.98889,DIMOS BINIANIS,DIMOS,Public administration buildings
482,23.50035,40.90792,DIMOS BISALTIAS,DIMOS,Public administration buildings
483,24.96257,41.06147,DIMOS BISTÏNIDOS,DIMOS,Public administration buildings
484,21.32027,40.60327,DIMOS BITSIOY,DIMOS,Public administration buildings
485,22.93321,39.36462,DIMOS BOLOY,DIMOS,Public administration buildings
486,26.54919,41.58207,DIMOS BYSSAS,DIMOS,Public administration buildings
487,22.38146,38.37909,DIMOS GALACHIDIOY,DIMOS,Public administration buildings
488,22.87171,40.99346,DIMOS GALLIKOY,DIMOS,Public administration buildings
489,26.44299,39.04983,DIMOS GERAS,DIMOS,Public administration buildings
490,22.41147,40.79335,DIMOS GIANNITSÏN,DIMOS,Public administration buildings
491,22.41301,39.63661,DIMOS GIANNOYLIS,DIMOS,Public administration buildings
492,21.68385,39.49482,DIMOS GOMFÏN,DIMOS,Public administration buildings
493,22.47624,39.86094,DIMOS GONNÏN,DIMOS,Public administration buildings
494,21.4262,40.08359,DIMOS GORGIANIS,DIMOS,Public administration buildings
495,22.43335,38.8999,DIMOS GORGOPOTAMOY,DIMOS,Public administration buildings
496,22.43065,38.67079,DIMOS GRABIAS,DIMOS,Public administration buildings
497,21.4262,40.08359,DIMOS GREBENÏN,DIMOS,Public administration buildings
498,21.79182,40.39217,DIMOS D. YPSILANTI,DIMOS,Public administration buildings
499,22.7329,38.51493,DIMOS DAYLEIAS,DIMOS,Public administration buildings
500,23.03694,38.70729,DIMOS DAFNOYSIÏN,DIMOS,Public administration buildings
501,22.49054,38.48041,DIMOS DELFÏN,DIMOS,Public administration buildings
502,23.49407,38.21402,DIMOS DERBENOCHÏRIÏN,DIMOS,Public administration buildings
503,21.72064,39.84873,DIMOS DESKATIS,DIMOS,Public administration buildings
504,22.52948,38.41727,DIMOS DESFINAS,DIMOS,Public administration buildings
505,26.49311,41.3478,DIMOS DIDYMOTEICHOY,DIMOS,Public administration buildings
506,22.45994,40.22887,DIMOS DIOY,DIMOS,Public administration buildings
507,23.83878,38.58271,DIMOS DIRFYÏN,DIMOS,Public administration buildings
508,24.13734,38.39815,DIMOS DISTYÏN,DIMOS,Public administration buildings
509,22.203,40.52605,DIMOS DOBRA,DIMOS,Public administration buildings
510,22.79863,41.15453,DIMOS DOIRANIS,DIMOS,Public administration buildings
511,21.85139,38.79639,DIMOS DOMNISTAS,DIMOS,Public administration buildings
512,22.30306,39.12755,DIMOS DOMOKOY,DIMOS,Public administration buildings
513,24.1464,41.14991,DIMOS DRAMAS,DIMOS,Public administration buildings
514,21.99994,40.82789,DIMOS EDESSIS,DIMOS,Public administration buildings
515,22.19979,40.67452,DIMOS EIRINOYPOLIS,DIMOS,Public administration buildings
516,22.18858,39.89468,DIMOS ELASSONOS,DIMOS,Public administration buildings
517,22.78076,38.64576,DIMOS ELATEIAS,DIMOS,Public administration buildings
518,22.46558,40.3133,DIMOS ELAFINAS,DIMOS,Public administration buildings
519,24.27708,40.92086,DIMOS ELEYTHEROYPOLIS,DIMOS,Public administration buildings
520,24.30334,40.83856,DIMOS ELEYTHERÏN,DIMOS,Public administration buildings
521,21.79604,40.29704,DIMOS ELIMEIAS,DIMOS,Public administration buildings
522,23.31667,38.76667,DIMOS ELYMNIÏN,DIMOS,Public administration buildings
523,23.64889,41.05925,DIMOS EM. PAPPA,DIMOS,Public administration buildings
524,22.21456,41.07334,DIMOS ECHAPLATANOY,DIMOS,Public administration buildings
525,26.06503,39.14107,DIMOS ERESOY ANTISSIS,DIMOS,Public administration buildings
526,23.79514,38.39237,DIMOS ERETRIAS,DIMOS,Public administration buildings
527,21.84296,39.55979,DIMOS ESTIAIÏTIDOS,DIMOS,Public administration buildings
528,26.21639,37.63278,DIMOS EYDILOY,DIMOS,Public administration buildings
529,21.9761,38.45272,DIMOS EYPALIOY,DIMOS,Public administration buildings
530,26.41184,39.1105,DIMOS EYERGETOYLA,DIMOS,Public administration buildings
531,22.73108,39.86779,DIMOS EYRYMENÏN,DIMOS,Public administration buildings
532,22.55342,40.89703,DIMOS EYRÏPOY,DIMOS,Public administration buildings
533,22.78158,38.89045,DIMOS ECHINAIÏN,DIMOS,Public administration buildings
534,23.10451,39.44194,DIMOS ZAGORAS,DIMOS,Public administration buildings
535,23.45083,40.50096,DIMOS ZERBOCHÏRIÏN,DIMOS,Public administration buildings
536,23.28198,41.18294,DIMOS IRAKLEIAS,DIMOS,Public administration buildings
537,21.4262,40.08359,DIMOS IRAKLEÏTÏN,DIMOS,Public administration buildings
538,21.4262,40.08359,DIMOS TH. ZIAKA,DIMOS,Public administration buildings
539,24.72617,40.73441,DIMOS THASOY,DIMOS,Public administration buildings
540,22.27417,39.23944,DIMOS THESSALIÏTIDOS,DIMOS,Public administration buildings
541,23.3176,38.31976,DIMOS THIBAIÏN,DIMOS,Public administration buildings
542,22.9808,38.25328,DIMOS THISBIS,DIMOS,Public administration buildings
543,25.18761,41.12814,DIMOS IASMOY,DIMOS,Public administration buildings
544,21.79941,39.4154,DIMOS ITHÏMIS,DIMOS,Public administration buildings
545,23.15097,38.95358,DIMOS ISTIAIAS,DIMOS,Public administration buildings
546,22.42739,38.43246,DIMOS ITEAS,DIMOS,Public administration buildings
547,22.97363,39.38197,DIMOS IÏLKOY,DIMOS,Public administration buildings
548,26.10122,38.29207,DIMOS IÏNIAS,DIMOS,Public administration buildings
549,21.38062,40.41479,DIMOS IÏNOS DRAGOYMI,DIMOS,Public administration buildings
550,24.40794,40.9376,DIMOS KABALAS,DIMOS,Public administration buildings
551,21.62887,39.70662,DIMOS KALAMPAKAS,DIMOS,Public administration buildings
552,24.1882,41.05073,DIMOS KALAMPAKIOY,DIMOS,Public administration buildings
553,21.65905,39.54992,DIMOS KALLIDENDROY,DIMOS,Public administration buildings
554,22.23111,38.72917,DIMOS KALLIEÏN,DIMOS,Public administration buildings
555,23.06667,40.31667,DIMOS KALLIKRATEIAS,DIMOS,Public administration buildings
556,21.95456,39.27487,DIMOS KALLIFÏNIOY,DIMOS,Public administration buildings
557,26.2051,39.23171,DIMOS KALLONIS,DIMOS,Public administration buildings
558,22.78845,38.7829,DIMOS KAMENÏN BOYRLÏN,DIMOS,Public administration buildings
559,21.97218,39.36325,DIMOS KAMPOY,DIMOS,Public administration buildings
560,26.13723,38.3638,DIMOS KAMPOCHÏRÏN,DIMOS,Public administration buildings
561,26.10484,38.54267,DIMOS KARDAMYLÏN,DIMOS,Public administration buildings
562,21.92901,39.38815,DIMOS KARDITSAS,DIMOS,Public administration buildings
563,22.78672,39.44095,DIMOS KARLAS,DIMOS,Public administration buildings
